wemID,eventName
500015559,ra_eid_1320_a0020_0250_sow010_x
356308590,ra_eid_1320_a0030_0001_bookw010_x
730344072,ra_eid_1320_a0030_0002_nier010_x
908149174,ra_eid_1320_a0030_0003_nier010_x
597460811,ra_eid_1320_a0030_0004_bookw010_x
875120668,ra_eid_1320_a0030_0020_nier010_x
176553179,ra_eid_1320_a0030_0030_sow010_x
568808264,ra_eid_1320_a0030_0040_sow010_x
879777588,ra_eid_1320_a0030_0050_bookw010_x
291569671,ra_eid_1320_a0030_0060_nier010_x
480610425,ra_eid_1320_a0030_0070_sow010_x
755846896,ra_eid_1320_a0030_0080_bookw010_x
942646746,ra_eid_1320_a0030_0090_sow010_x
614566162,ra_eid_1320_a0030_0100_sow010_x
720977858,ra_eid_1320_a0030_0111_nier010_x
820886605,ra_eid_1320_a0030_0112_nier010_x
651578607,ra_eid_1320_a0115_0010_syd010_x
200145535,ra_eid_1320_a0115_0020_nier010_x
1001706893,ra_eid_1320_a0115_0030_syd010_x
736275539,ra_eid_1320_a0115_0040_syd010_x
108831689,ra_eid_1320_a0115_0050_bookw010_x
260840559,ra_eid_1320_a0115_0060_syd010_x
183756234,ra_eid_1320_a0115_0070_syd010_x
226427571,ra_eid_1320_a0115_0080_nier010_x
144244663,ra_eid_1320_a0115_0090_syd010_x
429280795,ra_eid_1320_a0120_0020_nier010_x
977927948,ra_eid_1320_a0120_0030_sow010_x
766969614,ra_eid_1320_a0120_0040_bookw010_x
497914728,ra_eid_1320_a0120_0050_sow010_x
459624815,ra_eid_1320_a0120_0060_nier010_x
192660171,ra_eid_1320_a0120_0070_sow010_x
983706365,ra_eid_1320_a0120_0080_sow010_x
684918853,ra_eid_1320_a0120_0090_bookw010_x
515082373,ra_eid_1330_rw_0010_bookw010_x
878551734,ra_eid_1330_rw_0020_nier010_x
112574202,ra_eid_1330_rw_0030_bookw010_x
79740721,ra_eid_1330_rw_0040_nier010_x
371515746,ra_eid_1350_a0010g_0090_sow010_x
246704441,ra_eid_1350_a0010g_0100_syd010_x
504476889,ra_eid_1350_a0010g_0110_sow010_x
706413998,ra_eid_1350_a0010g_0120_sow010_x
739779826,ra_eid_1350_a0010g_0130_syd010_x
948923752,ra_eid_1350_a0010g_0140_sow010_x
228388022,ra_eid_1350_a0010g_0160_syd010_x
515127824,ra_eid_1350_a0010g_0170_nier010_x
383406022,ra_eid_1350_a0010g_0180_syd010_x
1009341266,ra_eid_1350_a0010g_0190_syd010_x
342962782,ra_eid_1350_a0010g_0200_syd010_x
162375576,ra_eid_1350_a0020_0010_bookw010_x
324597211,ra_eid_1350_a0020_0015_bookw010_x
131968921,ra_eid_1350_a0020_0020_nier010_x
942005802,ra_eid_1350_a0020_0030_sow010_x
336840776,ra_eid_1350_a0020_0040_nier010_x
910737621,ra_eid_1350_a0020_0050_bookw010_x
38078388,ra_eid_1350_a0020_0060_nier010_x
994405878,ra_eid_1350_a0020_0070_sow010_x
402540301,ra_eid_1350_a0020_0080_sow010_x
308591440,ra_eid_1350_a0020_0090_sow010_x
1061688780,ra_eid_1350_a0020_0100_sow010_x
475106963,ra_eid_1350_a0020_0110_sow010_x
402613138,ra_eid_1350_a0020_0120_sow010_x
26016366,ra_eid_1350_a0020_0130_sow010_x
135456413,ra_eid_1350_a0020_0140_bookw010_x
627484995,ra_eid_1350_a0020_0150_nier010_x
264026366,ra_eid_1350_a0020_0160_bookw010_x
484306687,ra_eid_1350_a0020_0170_nier010_x
308998348,ra_eid_1350_a0025g_0020_syd010_x
20603719,ra_eid_1350_a0025g_0030_bookw010_x
258562931,ra_eid_1350_a0025g_0040_syd010_x
644045629,ra_eid_1350_a0025g_0050_nier010_x
413068830,ra_eid_1350_a0025g_0060_syd010_x
6712476,ra_eid_1350_a0025g_0070_nier010_x
290696125,ra_eid_1350_a0025g_0080_syd010_x
70454369,ra_eid_1350_a0025g_0090_bookw010_x
979521423,ra_eid_1350_a0025g_0101_bookw010_x
798590583,ra_eid_1350_a0025g_0110_syd010_x
855581606,ra_eid_1350_a0030_0010_syd010_x
629377720,ra_eid_1350_a0030_0020_syd010_x
896350457,ra_eid_1350_a0030_0030_nier010_x
442384741,ra_eid_1350_a0030_0050_bookw010_x
1001014537,ra_eid_1350_a0030_0060_syd010_x
263051499,ra_eid_1350_a0030_0070_nier010_x
859284628,ra_eid_1350_a0030_0080_syd010_x
1000194288,ra_eid_1350_a0030_0090_bookw010_x
482677089,ra_eid_1350_a0030_0100_bookw010_x
146676435,ra_eid_1350_a0030_0110_syd010_x
387138361,ra_eid_1350_a0030_0120_bookw010_x
63937461,ra_eid_1350_a0030_0130_nier010_x
190483914,ra_eid_1350_a0030_0140_bookw010_x
524742349,ra_eid_1350_a0030_0150_bookw010_x
852922529,ra_eid_1350_a0030_0160_syd010_x
760369553,ra_eid_1350_a0030_0162_syd010_x
926066864,ra_eid_1350_a0030_0164_syd010_x
289700881,ra_eid_1350_a0030_0170_syd010_x
300119055,ra_eid_1350_a0030_0180_bookw010_x
405665917,ra_eid_1350_a0032g_0010_nier010_x
407732268,ra_eid_1350_a0032g_0020_bookw010_x
155063291,ra_eid_1350_a0032g_0030_nier010_x
823788959,ra_eid_1350_a0032g_0040_bookw010_x
703376314,ra_eid_1350_a0034_0010_nier010_x
192193826,ra_eid_1350_a0034_0020_bookw010_x
57236802,ra_eid_1350_a0034_0030_syd010_x
926753003,ra_eid_1350_a0034_0040_bookw010_x
463482542,ra_eid_1350_a0034_0050_syd010_x
930200768,ra_eid_1350_a0034_0060_bookw010_x
27548552,ra_eid_1350_a0034_0070_nier010_x
394439317,ra_eid_1350_a0034_0080_syd010_x
707194292,ra_eid_1350_a0034_0090_bookw010_x
212739499,ra_eid_1350_a0034_0100_syd010_x
577177353,ra_eid_1350_a0034_0110_nier010_x
129399418,ra_eid_1350_a0034_0120_syd010_x
220341030,ra_eid_1350_a0034_0130_syd010_x
552501360,ra_eid_1350_a0034_0140_syd010_x
610445669,ra_eid_1350_a0034_0150_syd010_x
322022013,ra_eid_1350_a0034_0180_nier010_x
332212398,ra_eid_1350_a0034_0190_syd010_x
670577696,ra_eid_1350_a0034_0200_nier010_x
868016393,ra_eid_1350_a0034_0210_syd010_x
165416376,ra_eid_1350_a0034_0220_nier010_x
940368178,ra_eid_1350_a0034_0230_syd010_x
609589739,ra_eid_1350_a0034_0240_syd010_x
555532463,ra_eid_1350_a0034_0250_syd010_x
523107535,ra_eid_1350_a0034_0260_syd010_x
905540023,ra_eid_1350_a0034_0270_syd010_x
807448022,ra_eid_1350_a0034_0280_bookw010_x
972795197,ra_eid_1350_a0034_0290_syd010_x
913725629,ra_eid_1350_a0034_0300_syd010_x
850068097,ra_eid_1350_a0038g_0010_nier010_x
678900903,ra_eid_1350_a0038g_0020_bookw010_x
978217400,ra_eid_1350_a0038g_0030_nier010_x
11362952,ra_eid_1350_a0038g_0040_bookw010_x
901081997,ra_eid_1350_a0038g_0050_bookw010_x
60991588,ra_eid_1350_a0038g_0060_nier010_x
1035004068,ra_eid_1350_a0038g_0070_sow010_x
790570060,ra_eid_1350_a0040_0010_sow010_x
1068831592,ra_eid_1350_a0040_0020_sow010_x
543144653,ra_eid_1350_a0040_0030_bookw010_x
378979785,ra_eid_1350_a0040_0040_sow010_x
1008155956,ra_eid_1350_a0040_0050_sow010_x
803483278,ra_eid_1350_a0040_0060_nier010_x
369604959,ra_eid_1350_a0040_0070_sow010_x
415063813,ra_eid_1350_a0042_0010_nier010_x
498570494,ra_eid_1350_a0042_0020_sow010_x
565376789,ra_eid_1350_a0042_0030_bookw010_x
539084826,ra_eid_1350_a0042_0040_sow010_x
948148072,ra_eid_1350_a0042_0050_bookw010_x
645048014,ra_eid_1350_a0042_0060_sow010_x
614668562,ra_eid_1350_a0042_0070_nier010_x
686448181,ra_eid_1350_a0042_0080_sow010_x
1060524887,ra_eid_1350_a0042_0090_sow010_x
527683885,ra_eid_1350_a0042_0100_sow010_x
923268437,ra_eid_1350_a0042_0110_sow010_x
143845245,ra_eid_1350_a0042_0120_sow010_x
23659940,ra_eid_1350_a0042_0130_sow010_x
75717524,ra_eid_1350_a0042_0140_sow010_x
69190106,ra_eid_1350_a0042_0150_sow010_x
1042662673,ra_eid_1350_a0042_0160_bookw010_x
182099830,ra_eid_1350_a0042_0170_sow010_x
894727596,ra_eid_1350_a0042_0180_nier010_x_1
192428797,ra_eid_1350_a0042_0190_sow010_x
258822899,ra_eid_1350_a0050_0010_syd010_x
887250261,ra_eid_1350_a0050_0020_bookw010_x
469992443,ra_eid_1350_a0050_0030_syd010_x
763633864,ra_eid_1350_a0050_0040_syd010_x
793090001,ra_eid_1350_a0050_0050_syd010_x
244331464,ra_eid_1350_a0050_0060_syd010_x
877789497,ra_eid_1350_a0050_0070_syd010_x
3661606,ra_eid_1350_a0060g_0010_nier010_x
940071221,ra_eid_1350_a0060g_0020_nier010_x_1
566366746,ra_eid_1350_a0060g_0030_bookw010_x
943807200,ra_eid_1350_a0060g_0041_bookw010_x
812882124,ra_eid_1350_a0060g_0050_bookw010_x
696083666,ra_eid_1350_a0060g_0060_nier010_x
287227238,ra_eid_1400_a0010g_0010_bookw010_x
383218720,ra_eid_1400_a0010g_0020_bookw010_x
676157431,ra_eid_1400_a0010g_0030_nier010_x
651724017,ra_eid_1400_a0010g_0040_bookw010_x
632843354,ra_eid_1400_a0020g_0010_nier010_x
251795763,ra_eid_1400_a0020g_0020_bookw010_x
495156667,ra_eid_1403_a0010g_0010_bookw010_x
293693482,ra_eid_1403_a0010g_0020_nier010_x
630687438,ra_eid_1403_a0010g_0030_bookw010_x
145001709,ra_eid_1403_a0010g_0040_bookw010_x
573910587,ra_eid_1403_a0010g_0050_nier010_x
1068870974,ra_eid_1403_a0010g_0060_bookw010_x
599003958,ra_eid_1403_a0020g_0010_nier010_x
498784567,ra_eid_1403_a0020g_0020_nier010_x
171735330,ra_eid_1403_a0020g_0030_bookw010_x
817435127,ra_eid_1410_a0030g_0007_nier010_x
971012465,ra_eid_1410_a0030g_0010_nier010_x
1014602118,ra_eid_1410_a0030g_0020_kaine010_x
806620776,ra_eid_1410_a0030g_0030_bookw010_x
354771165,ra_eid_1410_a0030g_0040_kaine010_x
1054180750,ra_eid_1410_a0040g_0010_nier010_x
245842784,ra_eid_1410_a0040g_0020_bookw010_x
920569154,ra_eid_1410_a0040g_0030_nier010_x
967190836,ra_eid_1410_a0040g_0040_bookw010_x
57065791,ra_eid_1410_a0050g_0010_nier010_x
313964620,ra_eid_1410_a0050g_0020_bookw010_x
217244782,ra_eid_1410_a0065_0001_kaine010_x
1046132832,ra_eid_1410_a0065_0002_nier010_x
673188480,ra_eid_1410_a0065_0003_kaine010_x
1009181913,ra_eid_1410_a0065_0004_bookw010_x
1004903466,ra_eid_1410_a0065_0005_kaine010_x
922863485,ra_eid_1410_a0065_0006_kaine010_x
188664734,ra_eid_1410_a0065_0007_bookw010_x
315360451,ra_eid_1410_a0065_0008_nier010_x
601963839,ra_eid_1410_a0065_0009_bookw010_x
129291498,ra_eid_1410_a0065_0020_bookw010_x
359706919,ra_eid_1410_a0065_0030_nier010_x
662955684,ra_eid_1410_a0065_0040_bookw010_x
651532953,ra_eid_1410_a0065_0050_nier010_x
993191138,ra_eid_1410_a0065_0060_bookw010_x
713281342,ra_eid_1410_a0065_0070_nier010_x
773494999,ra_eid_1410_a0065_0080_bookw010_x
1009189534,ra_eid_1410_a0065_0090_bookw010_x
933156680,ra_eid_1410_a0065_0100_nier010_x
243808436,ra_eid_1410_a0065_0101_nier010_x
237770799,ra_eid_1410_a0065_0102_bookw010_x
528059982,ra_eid_1410_a0065_0103_bookw010_x
473849209,ra_eid_1410_a0065_0104_bookw010_x
984751630,ra_eid_1410_a0065_0105_nier010_x
377923131,ra_eid_1410_a0065_0106_bookw010_x
711158292,ra_eid_1410_a0070g_0010_bookw010_x
670060782,ra_eid_1410_a0075g_0010_bookw010_x
66111511,ra_eid_1410_a0075g_0020_bookw010_x
404373515,ra_eid_1410_a0075g_0030_nier010_x
1063928359,ra_eid_1410_a0075g_0040_bookw010_x
528619968,ra_eid_1410_a0075g_0050_bookw010_x
1000599858,ra_eid_1410_a0075g_0060_nier010_x
177936139,ra_eid_1410_a0075g_0070_nier010_x
144787843,ra_eid_1410_a0075g_0080_bookw010_x
554786378,ra_eid_1410_a0075g_0090_bookw010_x
253137870,ra_eid_1410_a0075g_0091_bookw010_x
610229560,ra_eid_1410_a0075g_0092_bookw010_x
102178907,ra_eid_1410_a0075g_0093_nier010_x
348171433,ra_eid_1410_a0075g_0094_bookw010_x
795143865,ra_eid_1410_a0075g_0095_bookw010_x
240053382,ra_eid_1410_a0100g_0010_bookw010_x
731105080,ra_eid_1410_a0100g_0030_nier010_x
431419108,ra_eid_1410_a0100g_0050_bookw010_x
330461411,ra_eid_1410_a0100g_0070_bookw010_x
464697532,ra_eid_1410_a0100g_0090_bookw010_x
306363419,ra_eid_1410_a0100g_0110_bookw010_x
482113492,ra_eid_1410_a0100g_0170_bookw010_x
510270955,ra_eid_1410_a0100g_0172_nier010_x
656465019,ra_eid_1410_a0100g_0174_bookw010_x
913834822,ra_eid_1410_a0100g_0176_nier010_x
625878682,ra_eid_1410_a0100g_0190_bookw010_x
564093878,ra_eid_1410_a0100g_0210_nier010_x
228681371,ra_eid_1410_a0100g_0230_bookw010_x
415250925,ra_eid_1410_a0100g_02402_nier010_x
1052792854,ra_eid_1410_a0100g_02405_bookw010_x
975635119,ra_eid_1410_a0100g_02407_bookw010_x
920346522,ra_eid_1410_a0100g_02408_bookw010_x
487395952,ra_eid_1410_a0100g_02409_nier010_x
1023549326,ra_eid_1410_a0100g_02410_maskadv_x
182821659,ra_eid_1410_a0100g_02411_maskadv_x
439728564,ra_eid_1410_a0100g_02412_bookw010_x
101699779,ra_eid_1410_a0100g_02414_nier010_x
785067477,ra_eid_1410_a0100g_02415_bookw010_x
493495003,ra_eid_1410_a0100g_02416_bookw010_x
263274851,ra_eid_1410_a0100g_0254_nier010_x
1050311024,ra_eid_1410_a0100g_0255_bookw010_x
120760513,ra_eid_1410_a0100g_0260_bookw010_x
235868815,ra_eid_1410_a0100g_0310_nier010_x
798295864,ra_eid_1410_a0100g_0410_bookw010_x
512072531,ra_eid_1410_a0100g_0411_nier010_x
487595477,ra_eid_1410_a0100g_0413_kaine010_x
538845453,ra_eid_1410_a0100g_0414_nier010_x
163005424,ra_eid_1410_a0100g_0415_kaine010_x
501542417,ra_eid_1410_a5000_0020_bookw010_x
348952832,ra_eid_1410_a5000_0030_bookw010_x
850093690,ra_eid_1410_a5000_0040_kaine010_x
348136962,ra_eid_1450_a0010g_0050_nier010_x
124680204,ra_eid_1450_a0020g_0010_nier010_x
206848265,ra_eid_1450_a0020g_0020_bookw010_x
561356556,ra_eid_1450_a0020g_0031_kaine010_x
844582024,ra_eid_1450_a0020g_0032_bookw010_x
34027986,ra_eid_1450_a0025_0041_kaine010_x
531660853,ra_eid_1450_a0025_0042_nier010_x
780455799,ra_eid_1450_a0025_0050_nier010_x
1017142918,ra_eid_1450_a0025_0061_nier010_x
31681963,ra_eid_1450_a0025_0070_bookw010_x
336686053,ra_eid_1450_a0025_0090_kaine010_x
785717396,ra_eid_1450_a0025_0100_kaine010_x
206349248,ra_eid_1450_a0025_0110_kaine010_x
112492522,ra_eid_1450_a0025_0120_kaine010_x
14492427,ra_eid_1450_a0025_0130_bookw010_x
1063344327,ra_eid_1450_a0025_0140_kaine010_x
581443718,ra_eid_1450_a0030g_0020_nier010_x
1005898182,ra_eid_1450_a0030g_0030_bookw010_x
595678099,ra_eid_1450_a0030g_0050_bookw010_x
896480514,ra_eid_1450_a0030g_0051_bookw010_x
926169097,ra_eid_1450_a0030g_0053_nier010_x
507088396,ra_eid_1450_a0030g_0055_bookw010_x
605315469,ra_eid_1450_a0030g_0056_bookw010_x
928150095,ra_eid_1450_a0030g_0057_bookw010_x
44677745,ra_eid_1450_a0040_0020_nier010_x
278677155,ra_eid_1450_a0055g_0010_nier010_x
605702097,ra_eid_1450_a0055g_0020_bookw010_x
34157569,ra_eid_1450_a0055g_0030_tck010_y
115689548,ra_eid_1450_a0055g_0040_bookw010_x
957057901,ra_eid_1450_a0055g_0050_tck010_y
291227360,ra_eid_1450_a0055g_0060_nier010_x
682719718,ra_eid_1450_a0065g_0005_bookw010_x
499957697,ra_eid_1450_a0065g_0010_bookw010_x
57792090,ra_eid_1450_a0065g_0010_nier010_x
60089040,ra_eid_1450_a0065g_0020_bookw010_x
716409820,ra_eid_1450_a0065g_0020_nier010_x
728733998,ra_eid_1450_a0065g_0022_nier010_x
718925917,ra_eid_1450_a0065g_0024_bookw010_x
78705506,ra_eid_1450_a0080_0045_bookw010_x
681774501,ra_eid_1450_a0085g_01_bookw010_x
954284300,ra_eid_1450_a0085g_02_nier010_x
692164569,ra_eid_1450_a0085g_03_bookw010_x
571393141,ra_eid_1450_a0085g_04_bookw010_x
31093955,ra_eid_1450_a0085g_05_nier010_x
520425778,ra_eid_1450_a0085g_06_bookw010_x
613617442,ra_eid_1450_a0087g_0010_nier010_x
752104982,ra_eid_1450_a0087g_0020_kaine010_x
696294155,ra_eid_1450_a0087g_0030_bookw010_x
951294801,ra_eid_1450_a0087g_0040_kaine010_x
977477273,ra_eid_1450_a0087g_01_bookw010_x
722885710,ra_eid_1450_a0087g_02_kaine010_x
213558937,ra_eid_1450_a0095_0010_maskadv_y
838741770,ra_eid_1450_a0095_0020_maskadv_y
166603305,ra_eid_1450_a0095_0030_maskadv_y
841592649,ra_eid_1450_a0095_0040_tck010_y
357474774,ra_eid_1450_a0095_0050_tck010_y
17431863,ra_eid_1450_a0095_0060_tck010_y
418073781,ra_eid_1450_a0095_0070_tck010_y
114932782,ra_eid_1450_a0095_0080_tck010_y
662437045,ra_eid_1450_a0095_0090_maskadv_y
986026118,ra_eid_1450_a0095_0100_tck010_y
1054827663,ra_eid_1450_a0095_0110_tck010_y
941257688,ra_eid_1450_a0095_0120_tck010_y
236117273,ra_eid_1450_a0095_0130_maskadv_y
149868593,ra_eid_1450_a0100_0010_tck010_y
231859251,ra_eid_1450_a0100_0020_tck010_y
840416287,ra_eid_1450_a0100_0030_tck010_y
767664988,ra_eid_1450_a0100_0040_nier010_x
349233410,ra_eid_1450_a0100_0050_tck010_x
221873305,ra_eid_1450_a0100_0060_bookw010_x
41062658,ra_eid_1450_a0100_0070_nier010_x
876603382,ra_eid_1450_a0100_0080_nier010_x
890435657,ra_eid_1450_a0100_0090_bookw010_x
695963206,ra_eid_1450_a0100_0100_tck010_y
703447262,ra_eid_1450_a0100_0110_maskadv_y
897282637,ra_eid_1450_a0105_0010_tck010_y
820216491,ra_eid_1450_a0105_0020_tck010_y
172928846,ra_eid_1450_a0105_0030_tck010_y
568933578,ra_eid_1450_a0105_0040_tck010_y
909145093,ra_eid_1450_a0105_0042_tck010_y
259789658,ra_eid_1450_a0105_0044_tck010_y
971900743,ra_eid_1450_a0105_0050_nier010_x
1024823075,ra_eid_1450_a0105_0060_tck010_y
376720660,ra_eid_1450_a0105_00701_nier010_x
137770984,ra_eid_1450_a0105_00703_tck010_x
513304345,ra_eid_1450_a0105_00704_nier010_x
939014942,ra_eid_1450_a0105_00705_tck010_x
205540964,ra_eid_1450_a0105_00706_bookw010_x
280971237,ra_eid_1450_a0105_00707_nier010_x
618699986,ra_eid_1450_a0105_00708_tck010_x
631150506,ra_eid_1450_a0105_00709_nier010_x
467375244,ra_eid_1450_a0105_00710_bookw010_x
955678372,ra_eid_1450_a0105_00711_nier010_x
553020871,ra_eid_1450_a0105_00712_nier010_x
58586152,ra_eid_1450_a0107g_0010_tck010_x
925621055,ra_eid_1450_a0107g_0020_tck010_x
110150844,ra_eid_1450_a0107g_0030_tck010_x
129980128,ra_eid_1450_a0107g_0040_nier010_x
520996635,ra_eid_1450_a0107g_0050_bookw010_x
322826847,ra_eid_1450_a0107g_0060_tck010_x
189297383,ra_eid_1450_a0107g_00800_tck010_x
381517372,ra_eid_1450_a0110_0010_bookw010_x
555692962,ra_eid_1450_a0110_0020_nier010_x
796461099,ra_eid_1450_a0110_0030_bookw010_x
315869901,ra_eid_1450_a0110_0040_nier010_x
537116246,ra_eid_1450_a0110_0050_bookw010_x
180847330,ra_eid_1450_a0110_0060_nier010_x
973140289,ra_eid_1450_a0110_0071_bookw010_x
341263628,ra_eid_1450_a0110_0080_nier010_x
467436989,ra_eid_1450_a0110_0090_kaine010_x
88803821,ra_eid_1450_rw_0010_nier010_x
928347001,ra_eid_1450_rw_0020_bookw010_x
1070000327,ra_eid_1450_rw_0030_nier010_x
615089729,ra_eid_1450_rw_0040_nier010_x
82204696,ra_eid_1450_rw_0050_bookw010_x
209607408,ra_eid_1450_rw_0060_bookw010_x
655147781,ra_eid_1450_rw_0070_nier010_x
332610243,ra_eid_1450_rw_0080_bookw010_x
983368040,ra_eid_1450_rw_0090_nier010_x
1045796922,ra_eid_1450_rw_0100_bookw010_x
593428444,ra_eid_1450_rw_0110_nier010_x
120677962,ra_eid_1480_a0010_0010_tck010_x
669126199,ra_eid_1480_a0010_0020_nier010_x
806973387,ra_eid_1480_a0010_0030_tck010_x
342260736,ra_eid_1480_a0010_0040_maskadv_x
146090586,ra_eid_1480_a0010_0050_bookw010_x
975035210,ra_eid_1480_a0020_0010_tck010_x
292174966,ra_eid_1480_a0020_0020_nier010_x
260931789,ra_eid_1480_a0020_0040_tck010_x
73559676,ra_eid_1480_a0020_0050_bookw010_x
687152095,ra_eid_1480_a0020_0060_nier010_x
1073305367,ra_eid_1480_a0020_0070_bookw010_x
3781720,ra_eid_1480_a0020_0080_nier010_x
205894945,ra_eid_1480_a0020_0090_bookw010_x
1011613675,ra_eid_1480_a0020_0100_nier010_x
585783269,ra_eid_1500_a0001_00002_yonah010_x
41363710,ra_eid_1500_a0001_00003_nier010_x
36193617,ra_eid_1500_a0001_00004_yonah010_x
184012404,ra_eid_1500_a0001_00005_nier010_x
397592878,ra_eid_1500_a0001_00006_yonah010_x
910346908,ra_eid_1500_a0001_00007_nier010_x
1024005556,ra_eid_1500_a0001_00010_yonah010_x
930994741,ra_eid_1500_a0001_00011_yonah010_x
728964704,ra_eid_1500_a0001_00012_yonah010_x
370272967,ra_eid_1500_a0001_00013_nier010_x
1029045691,ra_eid_1500_a0001_00014_yonah010_x
901868491,ra_eid_1500_a0001_00015_nier010_x
535244858,ra_eid_1500_a0001_00016_yonah010_x
536302041,ra_eid_1500_a0001_00018_nier010_x
116743965,ra_eid_1500_a0001_00019_yonah010_x
436874880,ra_eid_1500_a0001_00020_nier010_x
884612610,ra_eid_1500_a0001_00021_yonah010_x
41349640,ra_eid_1500_a0001_00022_nier010_x
704112478,ra_eid_1500_a0001_00023_yonah010_x
198917442,ra_eid_1500_a0001_00024_nier010_x
710538327,ra_eid_1500_a0001_00025_yonah010_x
600238918,ra_eid_1500_a0001_00026_nier010_x
565431925,ra_eid_1500_a0001_00027_yonah010_x
881661263,ra_eid_1500_a0001_00028_nier010_x
438636089,ra_eid_1500_a0001_00029_yonah010_x
332950739,ra_eid_1500_a0001_00030_yonah010_x
295006609,ra_eid_1500_a0001_00031_nier010_x
1070254978,ra_eid_1500_a0001_00032_yonah010_x
831545575,ra_eid_1500_a0001_00033_yonah010_x
29177633,ra_eid_1500_a0001_00034_yonah010_x
529621440,ra_eid_1500_a0001_00035_nier010_x
153765441,ra_eid_1500_a0001_00036_nier010_x
703046801,ra_eid_1500_a0001_00037_bookw010_x
998200411,ra_eid_1500_a0001_00038_nier010_x
626659241,ra_eid_1500_a0001_00039_nier010_x
379382396,ra_eid_1500_a0005_0020_x
89870560,ra_eid_1500_a0005_0030_x
30696945,ra_eid_1500_a0005_0040_x
243791504,ra_eid_1500_a0005_0050_x
203340435,ra_eid_1500_a0005_0060_x
347863816,ra_eid_1500_a0005_0065_x
655726837,ra_eid_1500_a0005_0070_x
448661936,ra_eid_1500_a0005_0071_x
441395236,ra_eid_1500_a0005_0072_x
285494941,ra_eid_1500_a0005_0073_x
763541,ra_eid_1500_a0005_0074_x
123608881,ra_eid_1500_a0005_0075_x
1016249693,ra_eid_1500_a0020g_0050_x
1069554579,ra_eid_1500_a0020g_0080_x
406421678,ra_eid_1500_a0020g_0110_x
921717125,ra_eid_1500_a0107_0030_x
723652770,ra_eid_1500_a0112_0010_x
39659388,ra_eid_1500_a0112_0020_x
717289487,ra_eid_1500_a0112_0030_x
126431763,ra_eid_1500_a0112_0040_x
731657866,ra_eid_1500_a0112_0050_x
497293299,ra_eid_1500_a0114_0010_x
1062640929,ra_eid_1500_a0114_0020_x
23217720,ra_eid_1500_a0114_0030_x
269709428,ra_eid_1500_a0122_0010_x
1017855405,ra_eid_1500_a0122_0020_x
1012920709,ra_eid_1500_a0122_0030_x
476925243,ra_eid_1500_a0122_0040_x
496896884,ra_eid_1500_a0200_0010_x
388940198,ra_eid_1500_a0200_0020_x
609769028,ra_eid_1500_a0200_0030_x
721786574,ra_eid_1500_a0200_0035_x
894379758,ra_eid_1500_a0200_0036_x
73084226,ra_eid_1500_a0200_0037_x
36555100,ra_eid_1500_a0200_0038_x
6060470,ra_eid_1500_a0200_0039_x
642540027,ra_eid_1500_a1025_0010_x
416707563,ra_eid_1500_a1025_0020_x
750007606,ra_eid_1500_a1025_0030_x
671663085,ra_eid_1500_a1025_0040_x
132543801,ra_eid_1500_a1025_0050_x
756703064,ra_eid_1500_a1025_0060_x
723333107,ra_eid_1500_a1025_0070_x
991002066,ra_eid_1500_a1025_0080_x
770242658,ra_eid_1500_rw_0010_nier010_x
610012947,ra_eid_1500_rw_0020_bookw010_x
727859634,ra_eid_1500_rw_0030_nier010_x
867890811,ra_eid_1500_rw_0040_bookw010_x
710975875,ra_eid_1599_a0108_0020_x
116163181,ra_eid_1599_a0108_0030_x
355804182,ra_eid_1599_a0108_0040_x
963433920,ra_eid_1599_a0108_0050_x
820497555,ra_eid_1599_a0108_0060_x
366049008,ra_eid_1900_rw_0010_bookw010_x
912671303,ra_eid_1900_rw_0020_nier010_x
958756729,ra_eid_1900_rw_0030_bookw010_x
748644649,ra_eid_1900_rw_0040_nier010_x
905538769,ra_eid_1900_rw_0050_bookw010_x
72646416,ra_eid_1900_rw_0060_nier010_x
979053202,ra_eid_1900_rw_0070_nier010_x
1073684968,ra_eid_1900_rw_0080_bookw010_x
332964441,ra_eid_1900_rw_0090_bookw010_x
236191486,ra_eid_1900_rw_0100_nier010_x
615905903,ra_eid_1900_rw_0110_bookw010_x
991630434,ra_eid_1900_rw_0120_bookw010_x
645188908,ra_eid_1900_rw_0130_bookw010_x
743744975,ra_eid_1900_rw_0140_bookw010_x
143994298,ra_eid_1900_rw_0150_nier010_x
1041425007,ra_eid_1900_rw_0160_bookw010_x
277021967,ra_eid_1900_rw_0170_nier010_x
607742277,ra_eid_1900_rw_0180_nier010_x
97339315,ra_eid_1900_rw_0190_nier010_x
369863421,ra_eid_1900_rw_0200_bookw010_x
789476983,ra_eid_1900_rw_0210_nier010_x
18353829,ra_eid_1900_rw_0220_bookw010_x
1057839526,ra_eid_1900_rw_0230_nier010_x
852874470,ra_eid_1900_rw_0240_bookw010_x
774676982,ra_eid_1900_rw_0250_bookw010_x
1054786816,ra_eid_1900_rw_0260_nier010_x
188467321,ra_eid_1900_rw_0270_bookw010_x
677944283,ra_eid_1900_rw_0280_nier010_x
221387500,ra_eid_2000_a0010_0015_nier010_x
313398932,ra_eid_2000_a0011g_0010_nier010_x
116677036,ra_eid_2000_a0011g_0020_yonah010_x
568258850,ra_eid_2000_a0025g_0010_nier010_x
820575917,ra_eid_2000_a0025g_0020_bookw010_x
383761997,ra_eid_2000_a0025g_0030_nier010_x_1
